binID	sampleID	magcov	mappedreads	totalreads
MO_035.bin.2	MO_074	23.454	567771	198239308
MO_035.bin.2	MO_077	20.701	496424	212101902
MO_035.bin.2	MO_082			
MO_035.bin.2	MO_082	21.876	524423	194683030
MO_035.bin.2	MO_098			
MO_035.bin.2	MO_098	23.390	561512	191192506
MO_035.bin.2	MO_102			
MO_035.bin.2	MO_102	17.536	420818	166599040
MO_035.bin.2	MO_103	16.105	389958	199112586
MO_035.bin.2	MO_106			
MO_035.bin.2	MO_106	9.784	236962	225741060
MO_035.bin.2	MO_133	28.768	690530	193452788
MO_035.bin.2	MO_135			
MO_035.bin.2	MO_135	30.458	731352	272717042
MO_035.bin.2	MO_138	29.700	712853	174683304
MO_035.bin.2	MO_140			
MO_035.bin.2	MO_140	23.160	555384	168288246
MO_035.bin.2	MO_167	28.496	704342	211943942
MO_035.bin.2	MO_170	18.265	448619	264708624
MO_035.bin.2	MO_180	11.117	267376	233589058
MO_035.bin.2	MO_184	4.414	116781	264456404
MO_035.bin.2	MO_188	25.757	633373	207873516
MO_035.bin.2	MO_192			
MO_035.bin.2	MO_192	20.213	511031	264624116
MO_035.bin.2	MO_197	22.931	551294	181190328
MO_035.bin.2	MO_199	15.253	368740	161825630
MO_035.bin.2	MO_202			
MO_035.bin.2	MO_202	20.653	497225	220390378
MO_035.bin.2	MO_207			
MO_035.bin.2	MO_207	24.533	590443	185980280
MO_035.bin.2	MO_226	36.042	865523	192536472
MO_035.bin.2	MO_231	12.937	312090	204285722
MO_035.bin.2	MO_234	19.281	463882	200480924
MO_035.bin.2	MO_236	26.994	647915	203199906
MO_035.bin.30	MO_004			
MO_035.bin.30	MO_004	12.467	312867	200004964
MO_035.bin.30	MO_005			
MO_035.bin.30	MO_005			
MO_035.bin.30	MO_005	9.544	239974	168561172
MO_035.bin.30	MO_007			
MO_035.bin.30	MO_007			
MO_035.bin.30	MO_007	6.233	157537	222160814
MO_035.bin.30	MO_010			
MO_035.bin.30	MO_010			
MO_035.bin.30	MO_010	7.220	183088	235718514
MO_035.bin.30	MO_034			
MO_035.bin.30	MO_034			
MO_035.bin.30	MO_034	20.628	520176	204265724
MO_035.bin.30	MO_035			
MO_035.bin.30	MO_035			
MO_035.bin.30	MO_035	32.004	803249	189714592
MO_035.bin.30	MO_039	3.581	90526	170854532
MO_035.bin.30	MO_042	9.347	236289	188245052
MO_035.bin.30	MO_046	18.857	474672	242467494
MO_035.bin.30	MO_071	10.349	260601	177871088
MO_035.bin.30	MO_073	12.157	304844	171666644
MO_035.bin.30	MO_074	9.523	241506	198239308
MO_035.bin.30	MO_077	15.699	392975	212101902
MO_035.bin.30	MO_082			
MO_035.bin.30	MO_082			
MO_035.bin.30	MO_082	16.261	406839	194683030
MO_035.bin.30	MO_098			
MO_035.bin.30	MO_098			
MO_035.bin.30	MO_098	21.176	530344	191192506
MO_035.bin.30	MO_102			
MO_035.bin.30	MO_102	19.289	482609	166599040
MO_035.bin.30	MO_103	14.469	365490	199112586
MO_035.bin.30	MO_106	3.867	98310	225741060
MO_035.bin.30	MO_133	9.692	244176	193452788
MO_035.bin.30	MO_135	4.823	123756	272717042
MO_035.bin.30	MO_138	12.670	318265	174683304
MO_035.bin.30	MO_140	8.802	220821	168288246
MO_035.bin.30	MO_167	9.702	254367	211943942
MO_035.bin.30	MO_170	9.659	249744	264708624
MO_035.bin.30	MO_180			
MO_035.bin.30	MO_180	5.194	131670	233589058
MO_035.bin.30	MO_184	1.908	54492	264456404
MO_035.bin.30	MO_188	4.659	122896	207873516
MO_035.bin.30	MO_192	5.382	146444	264624116
MO_035.bin.30	MO_197	12.392	311815	181190328
MO_035.bin.30	MO_199	4.515	115542	161825630
MO_035.bin.30	MO_202	8.273	209306	220390378
MO_035.bin.30	MO_207			
MO_035.bin.30	MO_207	11.569	292090	185980280
MO_035.bin.30	MO_226	15.684	395034	192536472
MO_035.bin.30	MO_231	4.786	123763	204285722
MO_035.bin.30	MO_234	5.565	143385	200480924
MO_035.bin.30	MO_236	17.063	428048	203199906
MO_035.bin.4	MO_004	11.672	374248	200004964
MO_035.bin.4	MO_005			
MO_035.bin.4	MO_005			
MO_035.bin.4	MO_005	7.512	242252	168561172
MO_035.bin.4	MO_007			
MO_035.bin.4	MO_007			
MO_035.bin.4	MO_007	4.411	143009	222160814
MO_035.bin.4	MO_010			
MO_035.bin.4	MO_010			
MO_035.bin.4	MO_010	5.185	168241	235718514
MO_035.bin.4	MO_034	9.962	328175	204265724
MO_035.bin.4	MO_035	34.856	1119234	189714592
MO_035.bin.4	MO_039	2.473	80105	170854532
MO_035.bin.4	MO_042	3.630	118849	188245052
MO_035.bin.4	MO_046	10.524	342972	242467494
MO_035.bin.4	MO_071			
MO_035.bin.4	MO_071			
MO_035.bin.4	MO_071	5.694	185763	177871088
MO_035.bin.4	MO_073			
MO_035.bin.4	MO_073			
MO_035.bin.4	MO_073	5.460	176831	171666644
MO_035.bin.4	MO_074	6.774	220710	198239308
MO_035.bin.4	MO_077	6.648	213609	212101902
MO_035.bin.4	MO_082	10.432	333851	194683030
MO_035.bin.4	MO_098	13.136	422020	191192506
MO_035.bin.4	MO_102	9.157	293818	166599040
MO_035.bin.4	MO_103	7.205	234323	199112586
MO_035.bin.4	MO_106	3.496	113801	225741060
MO_035.bin.4	MO_133	8.068	261371	193452788
MO_035.bin.4	MO_135	5.523	180196	272717042
MO_035.bin.4	MO_138	6.428	208783	174683304
MO_035.bin.4	MO_140	5.272	169909	168288246
MO_035.bin.4	MO_167	5.188	176248	211943942
MO_035.bin.4	MO_170	6.763	225204	264708624
MO_035.bin.4	MO_180	4.528	145951	233589058
MO_035.bin.4	MO_184			
MO_035.bin.4	MO_184			
MO_035.bin.4	MO_184	1.879	67621	264456404
MO_035.bin.4	MO_188	3.546	120394	207873516
MO_035.bin.4	MO_192	4.551	157053	264624116
MO_035.bin.4	MO_197			
MO_035.bin.4	MO_197	12.335	398432	181190328
MO_035.bin.4	MO_199	3.520	115334	161825630
MO_035.bin.4	MO_202			
MO_035.bin.4	MO_202			
MO_035.bin.4	MO_202	5.990	194369	220390378
MO_035.bin.4	MO_207			
MO_035.bin.4	MO_207	7.783	254866	185980280
MO_035.bin.4	MO_226	10.970	356012	192536472
MO_035.bin.4	MO_231			
MO_035.bin.4	MO_231			
MO_035.bin.4	MO_231			
MO_035.bin.4	MO_231	3.298	110942	204285722
MO_035.bin.4	MO_234	3.847	126688	200480924
MO_035.bin.4	MO_236	8.739	282724	203199906
MO_071.bin.17	MO_004	66.159	2029775	200004964
MO_071.bin.17	MO_005			
MO_071.bin.17	MO_005	56.071	1720350	168561172
MO_071.bin.17	MO_007			
MO_071.bin.17	MO_007			
MO_071.bin.17	MO_007			
MO_071.bin.17	MO_007	50.840	1562323	222160814
MO_071.bin.17	MO_010			
MO_071.bin.17	MO_010	62.561	1921080	235718514
MO_071.bin.17	MO_034			
MO_071.bin.17	MO_034	35.099	1081112	204265724
MO_071.bin.17	MO_035			
MO_071.bin.17	MO_035			
MO_071.bin.17	MO_035			
MO_071.bin.17	MO_035	11.393	353569	189714592
MO_071.bin.17	MO_039			
MO_071.bin.17	MO_039			
MO_071.bin.17	MO_039			
MO_071.bin.17	MO_039	17.197	528832	170854532
MO_071.bin.17	MO_042			
MO_071.bin.17	MO_042	26.269	812066	188245052
MO_071.bin.17	MO_046			
MO_071.bin.17	MO_046	60.526	1859442	242467494
MO_071.bin.17	MO_071			
MO_071.bin.17	MO_071	56.248	1726560	177871088
MO_071.bin.17	MO_073			
MO_071.bin.17	MO_073	42.277	1297409	171666644
MO_071.bin.17	MO_074	52.523	1623449	198239308
MO_071.bin.17	MO_077	73.596	2257216	212101902
MO_071.bin.17	MO_082	117.277	3596069	194683030
MO_071.bin.17	MO_098	46.936	1440471	191192506
MO_071.bin.17	MO_102			
MO_071.bin.17	MO_102	35.933	1102665	166599040
MO_071.bin.17	MO_103			
MO_071.bin.17	MO_103	40.824	1261356	199112586
MO_071.bin.17	MO_106	17.535	542389	225741060
MO_071.bin.17	MO_133			
MO_071.bin.17	MO_133			
MO_071.bin.17	MO_133	86.997	2668980	193452788
MO_071.bin.17	MO_135			
MO_071.bin.17	MO_135			
MO_071.bin.17	MO_135	32.807	1008838	272717042
MO_071.bin.17	MO_138			
MO_071.bin.17	MO_138	62.427	1915893	174683304
MO_071.bin.17	MO_140			
MO_071.bin.17	MO_140			
MO_071.bin.17	MO_140	78.729	2414525	168288246
MO_071.bin.17	MO_167			
MO_071.bin.17	MO_167	15.522	496276	211943942
MO_071.bin.17	MO_170			
MO_071.bin.17	MO_170	56.440	1760271	264708624
MO_071.bin.17	MO_180			
MO_071.bin.17	MO_180	42.529	1306410	233589058
MO_071.bin.17	MO_184			
MO_071.bin.17	MO_184			
MO_071.bin.17	MO_184	20.860	668540	264456404
MO_071.bin.17	MO_188			
MO_071.bin.17	MO_188	36.964	1162347	207873516
MO_071.bin.17	MO_192			
MO_071.bin.17	MO_192	28.721	915059	264624116
MO_071.bin.17	MO_197	52.080	1599268	181190328
MO_071.bin.17	MO_199	30.949	955665	161825630
MO_071.bin.17	MO_202			
MO_071.bin.17	MO_202	75.906	2334157	220390378
MO_071.bin.17	MO_207			
MO_071.bin.17	MO_207	32.702	1006081	185980280
MO_071.bin.17	MO_226			
MO_071.bin.17	MO_226	25.949	798735	192536472
MO_071.bin.17	MO_231			
MO_071.bin.17	MO_231	32.990	1014801	204285722
MO_071.bin.17	MO_234			
MO_071.bin.17	MO_234	20.079	618243	200480924
MO_071.bin.17	MO_236			
MO_071.bin.17	MO_236			
MO_071.bin.17	MO_236	40.280	1236701	203199906
MO_071.bin.18	MO_004	35.944	790590	200004964
MO_071.bin.18	MO_005	25.464	560043	168561172
MO_071.bin.18	MO_007	21.296	469299	222160814
MO_071.bin.18	MO_010	23.188	510723	235718514
MO_071.bin.18	MO_034	22.609	498302	204265724
MO_071.bin.18	MO_035	12.066	266351	189714592
MO_071.bin.18	MO_039			
MO_071.bin.18	MO_039			
MO_071.bin.18	MO_039	11.314	249417	170854532
MO_071.bin.18	MO_042	22.048	488557	188245052
MO_071.bin.18	MO_046	30.122	663223	242467494
MO_071.bin.18	MO_071	49.496	1088452	177871088
MO_071.bin.18	MO_073	34.852	766392	171666644
MO_071.bin.18	MO_074	50.091	1109922	198239308
MO_071.bin.18	MO_077	49.966	1098537	212101902
MO_071.bin.18	MO_082	28.860	634659	194683030
MO_071.bin.18	MO_098			
MO_071.bin.18	MO_098	42.267	929412	191192506
MO_071.bin.18	MO_102			
MO_071.bin.18	MO_102			
MO_071.bin.18	MO_102	38.440	845080	166599040
MO_071.bin.18	MO_103	39.832	882494	199112586
MO_071.bin.18	MO_106	10.116	224708	225741060
MO_071.bin.18	MO_133			
MO_071.bin.18	MO_133			
MO_071.bin.18	MO_133	43.569	958178	193452788
MO_071.bin.18	MO_135			
MO_071.bin.18	MO_135	29.196	643184	272717042
MO_071.bin.18	MO_138			
MO_071.bin.18	MO_138	32.540	715843	174683304
MO_071.bin.18	MO_140			
MO_071.bin.18	MO_140	37.413	822597	168288246
MO_071.bin.18	MO_167	35.507	804911	211943942
MO_071.bin.18	MO_170	71.218	1590306	264708624
MO_071.bin.18	MO_180	49.500	1089486	233589058
MO_071.bin.18	MO_184			
MO_071.bin.18	MO_184	10.142	233917	264456404
MO_071.bin.18	MO_188			
MO_071.bin.18	MO_188	32.565	733964	207873516
MO_071.bin.18	MO_192			
MO_071.bin.18	MO_192	29.146	664923	264624116
MO_071.bin.18	MO_197			
MO_071.bin.18	MO_197	33.472	736335	181190328
MO_071.bin.18	MO_199			
MO_071.bin.18	MO_199	27.893	617227	161825630
MO_071.bin.18	MO_202			
MO_071.bin.18	MO_202	40.185	886195	220390378
MO_071.bin.18	MO_207			
MO_071.bin.18	MO_207	32.067	705828	185980280
MO_071.bin.18	MO_226			
MO_071.bin.18	MO_226			
MO_071.bin.18	MO_226			
MO_071.bin.18	MO_226	20.827	458944	192536472
MO_071.bin.18	MO_231			
MO_071.bin.18	MO_231			
MO_071.bin.18	MO_231			
MO_071.bin.18	MO_231	10.180	225404	204285722
MO_071.bin.18	MO_234			
MO_071.bin.18	MO_234			
MO_071.bin.18	MO_234			
MO_071.bin.18	MO_234	18.363	404909	200480924
MO_071.bin.18	MO_236			
MO_071.bin.18	MO_236			
MO_071.bin.18	MO_236			
MO_071.bin.18	MO_236	30.253	665448	203199906
MO_071.bin.1	MO_004			
MO_071.bin.1	MO_004			
MO_071.bin.1	MO_004			
MO_071.bin.1	MO_004	23.781	722924	200004964
MO_071.bin.1	MO_005	20.700	629239	168561172
MO_071.bin.1	MO_007	15.594	474906	222160814
MO_071.bin.1	MO_010	16.288	495656	235718514
MO_071.bin.1	MO_034			
MO_071.bin.1	MO_034	11.904	362265	204265724
MO_071.bin.1	MO_035			
MO_071.bin.1	MO_035			
MO_071.bin.1	MO_035			
MO_071.bin.1	MO_035	2.776	84771	189714592
MO_071.bin.1	MO_039	4.961	151176	170854532
MO_071.bin.1	MO_042			
MO_071.bin.1	MO_042	7.164	219569	188245052
MO_071.bin.1	MO_046			
MO_071.bin.1	MO_046	19.519	593623	242467494
MO_071.bin.1	MO_071			
MO_071.bin.1	MO_071	23.970	728756	177871088
MO_071.bin.1	MO_073			
MO_071.bin.1	MO_073	19.895	604800	171666644
MO_071.bin.1	MO_074			
MO_071.bin.1	MO_074	6.902	211905	198239308
MO_071.bin.1	MO_077			
MO_071.bin.1	MO_077	32.361	983637	212101902
MO_071.bin.1	MO_082			
MO_071.bin.1	MO_082	29.754	904402	194683030
MO_071.bin.1	MO_098			
MO_071.bin.1	MO_098	16.006	486535	191192506
MO_071.bin.1	MO_102			
MO_071.bin.1	MO_102	16.150	490888	166599040
MO_071.bin.1	MO_103	11.625	356131	199112586
MO_071.bin.1	MO_106	5.444	166964	225741060
MO_071.bin.1	MO_133	26.954	819287	193452788
MO_071.bin.1	MO_135			
MO_071.bin.1	MO_135	14.628	445379	272717042
MO_071.bin.1	MO_138	26.111	793779	174683304
MO_071.bin.1	MO_140	34.919	1061350	168288246
MO_071.bin.1	MO_167			
MO_071.bin.1	MO_167	4.950	157765	211943942
MO_071.bin.1	MO_170			
MO_071.bin.1	MO_170	8.318	258759	264708624
MO_071.bin.1	MO_180			
MO_071.bin.1	MO_180			
MO_071.bin.1	MO_180			
MO_071.bin.1	MO_180	13.529	412080	233589058
MO_071.bin.1	MO_184			
MO_071.bin.1	MO_184	1.793	58456	264456404
MO_071.bin.1	MO_188			
MO_071.bin.1	MO_188	3.336	105459	207873516
MO_071.bin.1	MO_192	3.086	99494	264624116
MO_071.bin.1	MO_197			
MO_071.bin.1	MO_197			
MO_071.bin.1	MO_197			
MO_071.bin.1	MO_197	22.885	695752	181190328
MO_071.bin.1	MO_199	10.072	308345	161825630
MO_071.bin.1	MO_202	18.673	569319	220390378
MO_071.bin.1	MO_207	19.033	578759	185980280
MO_071.bin.1	MO_226	8.215	249944	192536472
MO_071.bin.1	MO_231	17.084	520057	204285722
MO_071.bin.1	MO_234			
MO_071.bin.1	MO_234	5.656	172467	200480924
MO_071.bin.1	MO_236			
MO_071.bin.1	MO_236	18.180	552726	203199906
MO_071.bin.23	MO_004			
MO_071.bin.23	MO_004	9.773	202850	200004964
MO_071.bin.23	MO_005			
MO_071.bin.23	MO_005	7.171	149049	168561172
MO_071.bin.23	MO_007			
MO_071.bin.23	MO_007	4.493	93800	222160814
MO_071.bin.23	MO_010			
MO_071.bin.23	MO_010	5.439	113745	235718514
MO_071.bin.23	MO_034	12.791	266822	204265724
MO_071.bin.23	MO_035			
MO_071.bin.23	MO_035			
MO_071.bin.23	MO_035			
MO_071.bin.23	MO_035	19.289	400786	189714592
MO_071.bin.23	MO_039	2.782	58049	170854532
MO_071.bin.23	MO_042			
MO_071.bin.23	MO_042			
MO_071.bin.23	MO_042			
MO_071.bin.23	MO_042	5.936	124363	188245052
MO_071.bin.23	MO_046			
MO_071.bin.23	MO_046			
MO_071.bin.23	MO_046			
MO_071.bin.23	MO_046			
MO_071.bin.23	MO_046	12.824	266900	242467494
MO_071.bin.23	MO_071			
MO_071.bin.23	MO_071			
MO_071.bin.23	MO_071			
MO_071.bin.23	MO_071			
MO_071.bin.23	MO_071	16.983	352157	177871088
MO_071.bin.23	MO_073	12.651	262196	171666644
MO_071.bin.23	MO_074	6.677	140359	198239308
MO_071.bin.23	MO_077	15.358	318023	212101902
MO_071.bin.23	MO_082			
MO_071.bin.23	MO_082			
MO_071.bin.23	MO_082			
MO_071.bin.23	MO_082	10.564	218891	194683030
MO_071.bin.23	MO_098	10.809	224345	191192506
MO_071.bin.23	MO_102	10.498	217539	166599040
MO_071.bin.23	MO_103			
MO_071.bin.23	MO_103			
MO_071.bin.23	MO_103			
MO_071.bin.23	MO_103			
MO_071.bin.23	MO_103	8.943	187404	199112586
MO_071.bin.23	MO_106	2.915	61409	225741060
MO_071.bin.23	MO_133	6.427	133886	193452788
MO_071.bin.23	MO_135	3.999	84549	272717042
MO_071.bin.23	MO_138	7.987	166126	174683304
MO_071.bin.23	MO_140	5.357	111301	168288246
MO_071.bin.23	MO_167	12.028	258393	211943942
MO_071.bin.23	MO_170	7.974	170326	264708624
MO_071.bin.23	MO_180	5.240	109275	233589058
MO_071.bin.23	MO_184	1.874	42800	264456404
MO_071.bin.23	MO_188	4.156	90279	207873516
MO_071.bin.23	MO_192	6.848	149797	264624116
MO_071.bin.23	MO_197			
MO_071.bin.23	MO_197	18.773	389360	181190328
MO_071.bin.23	MO_199	5.550	116391	161825630
MO_071.bin.23	MO_202	9.006	187844	220390378
MO_071.bin.23	MO_207	19.317	400894	185980280
MO_071.bin.23	MO_226	10.916	227441	192536472
MO_071.bin.23	MO_231	3.482	74121	204285722
MO_071.bin.23	MO_234	5.124	107569	200480924
MO_071.bin.23	MO_236	11.883	246747	203199906
MO_074.bin.10	MO_004			
MO_074.bin.10	MO_004	26.380	628040	200004964
MO_074.bin.10	MO_005	21.304	507148	168561172
MO_074.bin.10	MO_007			
MO_074.bin.10	MO_007	18.303	436560	222160814
MO_074.bin.10	MO_010			
MO_074.bin.10	MO_010			
MO_074.bin.10	MO_010			
MO_074.bin.10	MO_010			
MO_074.bin.10	MO_010	20.797	496024	235718514
MO_074.bin.10	MO_034	22.019	525273	204265724
MO_074.bin.10	MO_035	10.362	247967	189714592
MO_074.bin.10	MO_039			
MO_074.bin.10	MO_039	9.385	223899	170854532
MO_074.bin.10	MO_042			
MO_074.bin.10	MO_042	18.935	453907	188245052
MO_074.bin.10	MO_046	27.918	665313	242467494
MO_074.bin.10	MO_071	27.124	645787	177871088
MO_074.bin.10	MO_073			
MO_074.bin.10	MO_073	29.759	708097	171666644
MO_074.bin.10	MO_074			
MO_074.bin.10	MO_074			
MO_074.bin.10	MO_074	52.128	1248810	198239308
MO_074.bin.10	MO_077	34.246	814796	212101902
MO_074.bin.10	MO_082			
MO_074.bin.10	MO_082	21.526	512293	194683030
MO_074.bin.10	MO_098	27.301	649810	191192506
MO_074.bin.10	MO_102	24.695	587625	166599040
MO_074.bin.10	MO_103			
MO_074.bin.10	MO_103			
MO_074.bin.10	MO_103	26.479	634968	199112586
MO_074.bin.10	MO_106			
MO_074.bin.10	MO_106			
MO_074.bin.10	MO_106	7.241	174221	225741060
MO_074.bin.10	MO_133			
MO_074.bin.10	MO_133			
MO_074.bin.10	MO_133	31.864	758384	193452788
MO_074.bin.10	MO_135	24.365	581532	272717042
MO_074.bin.10	MO_138			
MO_074.bin.10	MO_138			
MO_074.bin.10	MO_138	25.219	600468	174683304
MO_074.bin.10	MO_140	26.642	633929	168288246
MO_074.bin.10	MO_167	44.868	1094437	211943942
MO_074.bin.10	MO_170			
MO_074.bin.10	MO_170			
MO_074.bin.10	MO_170	35.770	867229	264708624
MO_074.bin.10	MO_180			
MO_074.bin.10	MO_180			
MO_074.bin.10	MO_180	22.762	542508	233589058
MO_074.bin.10	MO_184			
MO_074.bin.10	MO_184	6.089	153298	264456404
MO_074.bin.10	MO_188	28.662	698331	207873516
MO_074.bin.10	MO_192	22.721	561375	264624116
MO_074.bin.10	MO_197	26.223	624427	181190328
MO_074.bin.10	MO_199			
MO_074.bin.10	MO_199	26.594	636524	161825630
MO_074.bin.10	MO_202	34.450	822200	220390378
MO_074.bin.10	MO_207			
MO_074.bin.10	MO_207	29.024	691226	185980280
MO_074.bin.10	MO_226			
MO_074.bin.10	MO_226	26.056	621060	192536472
MO_074.bin.10	MO_231			
MO_074.bin.10	MO_231	10.302	246961	204285722
MO_074.bin.10	MO_234			
MO_074.bin.10	MO_234	21.987	524491	200480924
MO_074.bin.10	MO_236	30.290	721042	203199906
MO_074.bin.17	MO_004	56.825	2230152	200004964
MO_074.bin.17	MO_005	47.592	1867698	168561172
MO_074.bin.17	MO_007	41.140	1617377	222160814
MO_074.bin.17	MO_010	50.701	1992191	235718514
MO_074.bin.17	MO_034			
MO_074.bin.17	MO_034	31.259	1230547	204265724
MO_074.bin.17	MO_035			
MO_074.bin.17	MO_035	10.742	425333	189714592
MO_074.bin.17	MO_039			
MO_074.bin.17	MO_039	14.506	570734	170854532
MO_074.bin.17	MO_042	23.446	927509	188245052
MO_074.bin.17	MO_046	53.408	2098171	242467494
MO_074.bin.17	MO_071	47.214	1853660	177871088
MO_074.bin.17	MO_073	36.470	1431523	171666644
MO_074.bin.17	MO_074	65.846	2602953	198239308
MO_074.bin.17	MO_077	62.020	2433258	212101902
MO_074.bin.17	MO_082			
MO_074.bin.17	MO_082	95.224	3735258	194683030
MO_074.bin.17	MO_098			
MO_074.bin.17	MO_098	41.338	1622612	191192506
MO_074.bin.17	MO_102			
MO_074.bin.17	MO_102	32.011	1256394	166599040
MO_074.bin.17	MO_103			
MO_074.bin.17	MO_103			
MO_074.bin.17	MO_103	35.811	1415779	199112586
MO_074.bin.17	MO_106			
MO_074.bin.17	MO_106			
MO_074.bin.17	MO_106	15.175	600497	225741060
MO_074.bin.17	MO_133			
MO_074.bin.17	MO_133			
MO_074.bin.17	MO_133	74.582	2926602	193452788
MO_074.bin.17	MO_135			
MO_074.bin.17	MO_135	29.248	1150856	272717042
MO_074.bin.17	MO_138	53.792	2111644	174683304
MO_074.bin.17	MO_140	66.452	2607014	168288246
MO_074.bin.17	MO_167	14.964	612281	211943942
MO_074.bin.17	MO_170	48.928	1953339	264708624
MO_074.bin.17	MO_180	37.601	1477650	233589058
MO_074.bin.17	MO_184	21.385	876272	264456404
MO_074.bin.17	MO_188			
MO_074.bin.17	MO_188	32.627	1313373	207873516
MO_074.bin.17	MO_192	28.504	1161475	264624116
MO_074.bin.17	MO_197			
MO_074.bin.17	MO_197	43.930	1725231	181190328
MO_074.bin.17	MO_199	30.615	1209079	161825630
MO_074.bin.17	MO_202	62.341	2452689	220390378
MO_074.bin.17	MO_207			
MO_074.bin.17	MO_207			
MO_074.bin.17	MO_207	29.589	1163822	185980280
MO_074.bin.17	MO_226	22.993	904996	192536472
MO_074.bin.17	MO_231	26.691	1050739	204285722
MO_074.bin.17	MO_234	17.658	695599	200480924
MO_074.bin.17	MO_236			
MO_074.bin.17	MO_236			
MO_074.bin.17	MO_236	35.453	1392167	203199906
MO_074.bin.1	MO_004	7.981	191822	200004964
MO_074.bin.1	MO_005	5.902	141944	168561172
MO_074.bin.1	MO_007			
MO_074.bin.1	MO_007			
MO_074.bin.1	MO_007	5.239	126376	222160814
MO_074.bin.1	MO_010			
MO_074.bin.1	MO_010			
MO_074.bin.1	MO_010	6.246	150605	235718514
MO_074.bin.1	MO_034			
MO_074.bin.1	MO_034			
MO_074.bin.1	MO_034	5.738	138878	204265724
MO_074.bin.1	MO_035			
MO_074.bin.1	MO_035			
MO_074.bin.1	MO_035			
MO_074.bin.1	MO_035			
MO_074.bin.1	MO_035	3.548	86170	189714592
MO_074.bin.1	MO_039			
MO_074.bin.1	MO_039			
MO_074.bin.1	MO_039			
MO_074.bin.1	MO_039	3.403	82049	170854532
MO_074.bin.1	MO_042	5.432	132106	188245052
MO_074.bin.1	MO_046	7.666	184861	242467494
MO_074.bin.1	MO_071			
MO_074.bin.1	MO_071			
MO_074.bin.1	MO_071			
MO_074.bin.1	MO_071			
MO_074.bin.1	MO_071	7.089	170480	177871088
MO_074.bin.1	MO_073			
MO_074.bin.1	MO_073			
MO_074.bin.1	MO_073			
MO_074.bin.1	MO_073	6.240	149962	171666644
MO_074.bin.1	MO_074	24.024	581074	198239308
MO_074.bin.1	MO_077	8.645	207598	212101902
MO_074.bin.1	MO_082			
MO_074.bin.1	MO_082			
MO_074.bin.1	MO_082			
MO_074.bin.1	MO_082	6.822	163933	194683030
MO_074.bin.1	MO_098	9.455	227154	191192506
MO_074.bin.1	MO_102	8.599	206478	166599040
MO_074.bin.1	MO_103	8.994	218610	199112586
MO_074.bin.1	MO_106	2.894	70668	225741060
MO_074.bin.1	MO_133			
MO_074.bin.1	MO_133			
MO_074.bin.1	MO_133			
MO_074.bin.1	MO_133	9.128	219442	193452788
MO_074.bin.1	MO_135			
MO_074.bin.1	MO_135			
MO_074.bin.1	MO_135			
MO_074.bin.1	MO_135	7.304	176129	272717042
MO_074.bin.1	MO_138	6.752	162532	174683304
MO_074.bin.1	MO_140			
MO_074.bin.1	MO_140	7.758	186307	168288246
MO_074.bin.1	MO_167	7.357	185423	211943942
MO_074.bin.1	MO_170	11.827	292153	264708624
MO_074.bin.1	MO_180	8.417	202650	233589058
MO_074.bin.1	MO_184	2.318	60423	264456404
MO_074.bin.1	MO_188	6.868	171722	207873516
MO_074.bin.1	MO_192	6.115	155216	264624116
MO_074.bin.1	MO_197			
MO_074.bin.1	MO_197	5.729	137976	181190328
MO_074.bin.1	MO_199			
MO_074.bin.1	MO_199	5.875	142728	161825630
MO_074.bin.1	MO_202			
MO_074.bin.1	MO_202	8.149	196898	220390378
MO_074.bin.1	MO_207			
MO_074.bin.1	MO_207	6.597	159138	185980280
MO_074.bin.1	MO_226			
MO_074.bin.1	MO_226	5.029	121539	192536472
MO_074.bin.1	MO_231			
MO_074.bin.1	MO_231	2.958	71848	204285722
MO_074.bin.1	MO_234			
MO_074.bin.1	MO_234	4.655	112423	200480924
MO_074.bin.1	MO_236			
MO_074.bin.1	MO_236	7.031	169096	203199906
MO_074.bin.23	MO_004			
MO_074.bin.23	MO_004	36.205	1124388	200004964
MO_074.bin.23	MO_005	26.498	822913	168561172
MO_074.bin.23	MO_007	17.900	557069	222160814
MO_074.bin.23	MO_010	22.323	694388	235718514
MO_074.bin.23	MO_034	24.158	751606	204265724
MO_074.bin.23	MO_035			
MO_074.bin.23	MO_035	8.935	278894	189714592
MO_074.bin.23	MO_039			
MO_074.bin.23	MO_039			
MO_074.bin.23	MO_039			
MO_074.bin.23	MO_039	10.335	321699	170854532
MO_074.bin.23	MO_042	27.124	847463	188245052
MO_074.bin.23	MO_046			
MO_074.bin.23	MO_046	32.146	999129	242467494
