	MO_004	MO_005	MO_007	MO_010	MO_034	MO_035	MO_039	MO_042	MO_046	MO_071	MO_073	MO_074	MO_077	MO_082	MO_098	MO_102	MO_103	MO_106	MO_133	MO_135	MO_138	MO_140	MO_167	MO_170	MO_180	MO_184	MO_188	MO_192	MO_197	MO_199	MO_202	MO_207	MO_226	MO_231	MO_234	MO_236
202	0	0	0	0	0	0	0	0	1.47627624081018e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	0	0	0	0	0	0	0	0	0	0	1.88125517345173e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68355836896865e-05	0	0	0	0
204	1.57883103350279e-05	0	0	0	0	0	3.5785857429144e-05	2.66887293495957e-05	0	0	0	0	0	0	3.46464331497072e-05	0	0	3.15347986503106e-05	0	0	0	0	0	0	0	0	0	0	1.79375414805647e-05	6.26095667417981e-05	0	0	1.89350905097326e-05	0	0	0
205	3.15766206700559e-05	1.86299532388174e-05	0	0	1.86483664031031e-05	0	0	0	2.95255248162036e-05	3.49858307385509e-05	1.88125517345173e-05	0	0	3.26979040643495e-05	0	0	1.41304808602637e-05	0	0	0	0	3.59531171352556e-05	3.82550592315834e-05	2.99248885297902e-05	0	0	2.61927524653928e-05	5.98300825655139e-05	5.3812624441694e-05	0	0	0	0	1.97168658070113e-05	3.53913397391658e-05	0
206	0	0	0	0	0	0	0	0	0	1.74929153692754e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58937029149051e-05
208	0	0	0	0	0	0	0	0	0	0	1.88125517345173e-05	0	0	1.63489520321747e-05	0	0	0	0	3.16781499960402e-05	0	0	1.79765585676278e-05	0	0	0	0	1.30963762326964e-05	0	1.79375414805647e-05	0	0	0	0	0	0	0
209	0	0	0	0	0	0	3.5785857429144e-05	0	0	0	0	0	0	0	1.73232165748536e-05	0	0	6.30695973006212e-05	0	1.41635034842219e-05	0	0	6.3758432052639e-05	9.97496284326341e-06	1.16476809467235e-05	0	0	1.49575206413785e-05	0	0	0	0	1.89350905097326e-05	1.97168658070113e-05	1.76956698695829e-05	1.58937029149051e-05
210	0	0	0	6.49740915809821e-05	3.72967328062062e-05	0	3.5785857429144e-05	0	0	0	0	1.44214822399446e-05	1.46987491364485e-05	0	0	0	0	9.46043959509318e-05	4.75172249940603e-05	0	1.77166749344483e-05	0	1.27516864105278e-05	9.97496284326341e-06	1.16476809467235e-05	0	0	0	0	0	0	0	0	5.91505974210339e-05	0	0
211	0	0	0	4.87305686857366e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27516864105278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
212	0	0	0	3.2487045790491e-05	0	1.95000195000195e-05	0	2.66887293495957e-05	0	1.74929153692754e-05	1.88125517345173e-05	2.88429644798892e-05	1.46987491364485e-05	0	0	1.92823123348952e-05	0	0	1.58390749980201e-05	7.08175174211093e-05	0	0	3.82550592315834e-05	3.98998513730536e-05	0	0	0.000196445643490446	4.48725619241355e-05	0	2.08698555805994e-05	1.3613221160391e-05	0	1.89350905097326e-05	0	1.76956698695829e-05	1.58937029149051e-05
213	0	1.86299532388174e-05	0	0	0	1.95000195000195e-05	0	0	0	1.74929153692754e-05	0	0	0	1.63489520321747e-05	0	0	1.41304808602637e-05	3.15347986503106e-05	6.33562999920805e-05	1.41635034842219e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.89350905097326e-05	0	1.76956698695829e-05	0
214	0	0	6.19374019324469e-05	0	3.72967328062062e-05	0	0	2.66887293495957e-05	2.95255248162036e-05	0	0	0	0	0	0	0	0	0	0	1.41635034842219e-05	0	0	1.27516864105278e-05	9.97496284326341e-06	0	0	0	2.9915041282757e-05	0	0	0	0	0	0	0	0
216	0	0	0	0	0	0	0	0	1.47627624081018e-05	0	0	0	1.46987491364485e-05	0	0	1.92823123348952e-05	0	0	0	7.08175174211093e-05	0	0	0	0	0	0	0	0	0	0	1.3613221160391e-05	0	0	0	0	0
217	0	0	0	1.62435228952455e-05	0	1.95000195000195e-05	0	0	0	1.74929153692754e-05	0	0	0	0	0	0	0	0	1.58390749980201e-05	0	0	1.79765585676278e-05	0	9.97496284326341e-06	0	0	0	0	0	0	0	0	0	0	0	0
218	0	0	0	0	0	0	0	0	0	1.74929153692754e-05	0	0	0	0	0	0	0	0	1.58390749980201e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219	0	0	4.1291601288298e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15347986503106e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49575206413785e-05	0	0	0	1.68355836896865e-05	0	0	0	0
222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27516864105278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
223	0	0	0	0	0	0	0	0	0	1.74929153692754e-05	0	0	0	0	0	0	0	0	0	1.41635034842219e-05	0	0	0	0	0	0	0	0	0	0	4.08396634811729e-05	0	0	0	0	0
224	0	1.86299532388174e-05	0.000103229003220745	6.49740915809821e-05	0	3.9000039000039e-05	0	2.66887293495957e-05	2.95255248162036e-05	0	0	1.44214822399446e-05	2.9397498272897e-05	1.63489520321747e-05	8.66160828742681e-05	1.92823123348952e-05	0	0	1.58390749980201e-05	0	0	3.59531171352556e-05	1.27516864105278e-05	1.99499256865268e-05	0	0	0	0	5.3812624441694e-05	4.17397111611988e-05	0	0	5.68052715291979e-05	0	0	0
226	0	0	0	3.2487045790491e-05	1.86483664031031e-05	0	0	0	0	0	0	0	1.46987491364485e-05	0	8.66160828742681e-05	1.92823123348952e-05	1.41304808602637e-05	0	4.75172249940603e-05	1.41635034842219e-05	0	0	1.27516864105278e-05	9.97496284326341e-06	2.3295361893447e-05	4.3021855102392e-05	0	0	0	2.08698555805994e-05	0	0	1.89350905097326e-05	0	5.30870096087487e-05	6.35748116596205e-05
228	1.57883103350279e-05	0	0	0	0	0	0	0	0	1.74929153692754e-05	0	0	0	1.63489520321747e-05	0	0	0	0	0	0	0	0	0	0	2.3295361893447e-05	0	0	0	0	0	1.3613221160391e-05	0	0	0	0	1.58937029149051e-05
229	0	0	0	0	0	0	0	0	0	0	0	1.44214822399446e-05	0	1.63489520321747e-05	0	0	0	0	0	0	0	0	0	0	2.3295361893447e-05	0	0	0	0	2.08698555805994e-05	0	0	1.89350905097326e-05	0	0	0
230	1.57883103350279e-05	1.86299532388174e-05	2.0645800644149e-05	3.2487045790491e-05	1.86483664031031e-05	0	0	0	0	0	0	1.44214822399446e-05	2.9397498272897e-05	1.63489520321747e-05	0	0	2.82609617205273e-05	0	0	2.83270069684437e-05	1.77166749344483e-05	0	0	1.99499256865268e-05	0	0	1.30963762326964e-05	0	0	0	0	5.05067510690596e-05	5.68052715291979e-05	1.97168658070113e-05	0	0
231	0	0	0	0	0	0	0	0	1.47627624081018e-05	0	0	0	0	0	1.73232165748536e-05	0	1.41304808602637e-05	0	0	0	0	0	0	0	0	4.3021855102392e-05	0	0	0	0	0	0	1.89350905097326e-05	0	0	0
233	0	0	2.0645800644149e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41304808602637e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234	1.57883103350279e-05	0	0	0	0	0	0	0	0	0	1.88125517345173e-05	0	0	0	0	0	0	3.15347986503106e-05	0	0	0	0	0	0	3.49430428401705e-05	0	0	0	0	0	2.72264423207819e-05	0	0	3.94337316140226e-05	0	0
237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49575206413785e-05	0	0	0	0	0	1.97168658070113e-05	0	0
238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46464331497072e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	0	0	0	0	0	0	0	0	1.47627624081018e-05	0	0	0	0	0	1.73232165748536e-05	0	0	6.30695973006212e-05	3.16781499960402e-05	0	0	0	1.27516864105278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77166749344483e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	1.57883103350279e-05	1.86299532388174e-05	0	0	0	0	0	0	0	0	0	0	0	1.63489520321747e-05	0	0	0	0	0	0	0	0	0	1.99499256865268e-05	1.16476809467235e-05	0	0	0	0	0	0	0	0	0	0	1.58937029149051e-05
246	0	0	0	1.62435228952455e-05	0	0	0	0	0	0	1.88125517345173e-05	0	7.34937456822424e-05	0	0	0	0	0	0	0	0	0	3.82550592315834e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.58937029149051e-05
248	0	0	6.19374019324469e-05	0	0	0	0	0	2.95255248162036e-05	1.74929153692754e-05	0	0	2.9397498272897e-05	0	3.46464331497072e-05	0	0	0	0	0	3.54333498688966e-05	0	0	9.97496284326341e-06	0	0	1.30963762326964e-05	8.97451238482709e-05	0	2.08698555805994e-05	0	0	0	0	0	0
249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16781499960402e-05	0	0	0	0	9.97496284326341e-06	0	0	0	0	0	2.08698555805994e-05	0	0	0	0	0	0
250	0	0	0	0	0	0	0	2.66887293495957e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	0	1.86299532388174e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.89133660218457e-05	0	0	0	0	0	0	9.97496284326341e-06	0	0	0	0	0	0	0	0	0	0	0	0
252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79765585676278e-05	0	9.97496284326341e-06	0	0	0	0	0	0	0	0	0	0	0	0
253	0	0	0	0	0	0	0	0	0	0	1.88125517345173e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17874058298102e-05
254	0	0	0	0	0	0	0	0	0	0	0	0	1.46987491364485e-05	0	0	0	0	3.15347986503106e-05	1.58390749980201e-05	0	0	0	0	0	0	0	0	0	1.79375414805647e-05	2.08698555805994e-05	1.3613221160391e-05	0	0	0	0	0
255	0	0	0	0	0	3.9000039000039e-05	0	0	0	0	0	0	0	0	0	0	0	6.30695973006212e-05	0	0	0	1.79765585676278e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.30870096087487e-05	0
256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83270069684437e-05	0	0	1.27516864105278e-05	9.97496284326341e-06	2.3295361893447e-05	0	1.30963762326964e-05	0	0	0	1.3613221160391e-05	0	0	1.97168658070113e-05	0	0
257	0	1.86299532388174e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79375414805647e-05	0	2.72264423207819e-05	0	0	0	0	0
260	0	0	0	0	5.59450992093093e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79765585676278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	0	0	0	1.62435228952455e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262	1.57883103350279e-05	0	2.0645800644149e-05	0	5.59450992093093e-05	0	0	0	0	0	0	0	0	0	1.73232165748536e-05	0	0	0	0	0	0	0	0	0	0	0	2.61927524653928e-05	0	0	0	0	0	0	0	0	0
264	0	1.86299532388174e-05	4.1291601288298e-05	0	0	0	0	0	0	0	0	0	0	1.63489520321747e-05	0	0	0	0	0	9.9144524389553e-05	0	0	0	0	0	0	0	1.49575206413785e-05	0	4.17397111611988e-05	0	0	0	0	0	1.58937029149051e-05
265	0	0	2.0645800644149e-05	0	0	0	0	0	0	0	0	1.44214822399446e-05	1.46987491364485e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41304808602637e-05	0	0	0	0	0	0	0	0	0	1.30963762326964e-05	0	0	0	0	1.68355836896865e-05	0	0	0	0
267	0	0	0	0	0	0	0	0	1.47627624081018e-05	0	0	0	1.46987491364485e-05	0	0	0	2.82609617205273e-05	0	0	0	1.77166749344483e-05	0	0	9.97496284326341e-06	0	0	0	0	0	0	1.3613221160391e-05	0	0	1.97168658070113e-05	3.53913397391658e-05	1.58937029149051e-05
268	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63489520321747e-05	0	1.92823123348952e-05	0	0	0	0	0	0	2.55033728210556e-05	0	0	0	1.30963762326964e-05	0	0	0	0	0	0	0	0	0
270	1.57883103350279e-05	0	0	0	1.86483664031031e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58937029149051e-05
271	0	0	2.0645800644149e-05	0	0	1.95000195000195e-05	0	0	1.47627624081018e-05	0	1.88125517345173e-05	0	0	1.63489520321747e-05	1.73232165748536e-05	0	1.41304808602637e-05	0	0	0	1.77166749344483e-05	0	0	9.97496284326341e-06	0	0	0	0	0	0	1.3613221160391e-05	0	1.89350905097326e-05	0	3.53913397391658e-05	1.58937029149051e-05
274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41304808602637e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3613221160391e-05	0	0	0	0	0
280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58390749980201e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
282	0	0	0	0	0	0	7.1571714858288e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89350905097326e-05	0	0	0
283	0	0	0	0	0	3.9000039000039e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.58390749980201e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97168658070113e-05	0	0
289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08698555805994e-05	0	0	0	0	0	0
291	0	0	0	3.2487045790491e-05	0	1.95000195000195e-05	0	0	0	0	0	0	0	0	0	0	1.41304808602637e-05	0	0	0	1.77166749344483e-05	0	3.82550592315834e-05	1.99499256865268e-05	0	0	0	0	0	0	0	0	0	0	1.76956698695829e-05	0
292	1.57883103350279e-05	0	0	0	0	0	0	2.66887293495957e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79765585676278e-05	0	9.97496284326341e-06	1.16476809467235e-05	0	0	0	0	0	1.3613221160391e-05	0	0	0	0	0
293	0	3.72599064776347e-05	0	3.2487045790491e-05	0	0	0	0	2.95255248162036e-05	0	1.88125517345173e-05	0	5.8794996545794e-05	1.63489520321747e-05	0	1.92823123348952e-05	0	0	1.58390749980201e-05	0	0	0	1.27516864105278e-05	2.99248885297902e-05	3.49430428401705e-05	0	0	0	0	0	2.72264423207819e-05	0	0	1.97168658070113e-05	3.53913397391658e-05	1.58937029149051e-05
294	0	0	0	0	0	1.95000195000195e-05	0	0	0	0	0	1.44214822399446e-05	2.9397498272897e-05	0	0	0	0	0	3.16781499960402e-05	0	0	1.79765585676278e-05	0	9.97496284326341e-06	0	0	0.000144060138559661	0	0	0	0	0	0	0	0	3.17874058298102e-05
295	0	0	0	0	1.86483664031031e-05	0	0	2.66887293495957e-05	0	0	1.88125517345173e-05	0	0	1.63489520321747e-05	1.73232165748536e-05	0	1.41304808602637e-05	0	1.58390749980201e-05	2.83270069684437e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58937029149051e-05
296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24905104526656e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49575206413785e-05	0	0	0	0	0	0	0	0
298	0	1.86299532388174e-05	0	0	7.45934656124124e-05	1.95000195000195e-05	3.5785857429144e-05	0	4.42882872243054e-05	1.74929153692754e-05	3.76251034690345e-05	0	1.46987491364485e-05	1.63489520321747e-05	0	5.78469370046856e-05	1.41304808602637e-05	0	1.58390749980201e-05	0	0	0	0	0	0	0	0	1.49575206413785e-05	0	0	0	6.73423347587461e-05	3.78701810194653e-05	0	0	0
299	0	1.86299532388174e-05	0	0	0	1.95000195000195e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79765585676278e-05	0	2.99248885297902e-05	0	0	0	0	0	0	4.08396634811729e-05	0	1.89350905097326e-05	0	0	0
300	0	3.72599064776347e-05	0	0	0	0	0	0	0	0	0	1.44214822399446e-05	0	0	1.73232165748536e-05	0	0	0	0	0	0	0	0	0	1.16476809467235e-05	0	0	0	1.79375414805647e-05	0	0	0	0	0	0	0
301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85646246697904e-05	2.82609617205273e-05	0	0	0	3.54333498688966e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76956698695829e-05	1.58937029149051e-05
302	0	1.86299532388174e-05	0	1.62435228952455e-05	0	0	0	0	0	0	0	0	0	0	0	1.92823123348952e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	0	0	0	1.62435228952455e-05	0	1.95000195000195e-05	0	0	0	1.74929153692754e-05	0	0	0	0	0	0	0	0.000126139194601242	0	0	0	0	0	0	0	0	0	1.49575206413785e-05	0	0	0	0	0	0	0	0
305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.30695973006212e-05	0	0	0	0	0	0	1.16476809467235e-05	0	0	0	3.58750829611293e-05	0	2.72264423207819e-05	0	0	0	0	0
306	1.57883103350279e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41304808602637e-05	3.15347986503106e-05	0	0	0	0	0	0	0	0	1.30963762326964e-05	0	0	0	0	0	0	0	0	0
307	0	1.86299532388174e-05	2.0645800644149e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41304808602637e-05	0	0	0	1.77166749344483e-05	0	0	0	2.3295361893447e-05	0	1.30963762326964e-05	0	0	4.17397111611988e-05	0	0	0	0	0	0
308	7.89415516751397e-05	0	0	1.62435228952455e-05	0	0	0	2.66887293495957e-05	2.95255248162036e-05	0	1.88125517345173e-05	2.88429644798892e-05	0	4.90468560965242e-05	3.46464331497072e-05	0	2.82609617205273e-05	0	6.33562999920805e-05	7.08175174211093e-05	1.77166749344483e-05	0.000143812468541023	0	9.97496284326341e-06	0	0	0	2.9915041282757e-05	0	0	0	0	0	0	0	0
309	0	5.58898597164521e-05	0	0	1.86483664031031e-05	1.95000195000195e-05	3.5785857429144e-05	0	0	1.74929153692754e-05	0	0	0	0	0	0	0	0	0	1.41635034842219e-05	3.54333498688966e-05	0	0	0	1.16476809467235e-05	0	0	1.49575206413785e-05	0	0	0	0	0	0	0	0
310	0	0	0	0	0	0	0	2.66887293495957e-05	0	1.74929153692754e-05	0	0	0	0	0	0	2.82609617205273e-05	0	1.58390749980201e-05	0	0	0	0	0	0	0	0	0	3.58750829611293e-05	0	0	0	0	0	0	0
311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58937029149051e-05
312	4.73649310050838e-05	5.58898597164521e-05	4.1291601288298e-05	8.12176144762276e-05	1.86483664031031e-05	0	0	2.66887293495957e-05	5.90510496324072e-05	6.99716614771018e-05	5.64376552035518e-05	4.32644467198339e-05	5.8794996545794e-05	0.000147140568289573	5.19696497245609e-05	1.92823123348952e-05	5.65219234410547e-05	6.30695973006212e-05	1.58390749980201e-05	1.41635034842219e-05	1.77166749344483e-05	3.59531171352556e-05	3.82550592315834e-05	7.97997027461073e-05	5.82384047336175e-05	4.3021855102392e-05	0.000903649960056053	1.49575206413785e-05	1.79375414805647e-05	4.17397111611988e-05	6.80661058019549e-05	3.3671167379373e-05	0	1.97168658070113e-05	1.76956698695829e-05	6.35748116596205e-05
313	0	0	0	0	0	0	3.5785857429144e-05	0	1.47627624081018e-05	0	0	1.44214822399446e-05	0	0	3.46464331497072e-05	0	0	0	0	0	1.77166749344483e-05	0	0	9.97496284326341e-06	0	0	0	0	0	0	5.44528846415639e-05	0	0	0	0	0
314	1.57883103350279e-05	0	0	0	0	0	0	0	1.47627624081018e-05	0	0	1.44214822399446e-05	0	0	0	1.92823123348952e-05	1.41304808602637e-05	6.30695973006212e-05	0	0	1.77166749344483e-05	0	0	1.99499256865268e-05	2.3295361893447e-05	0	3.92891286980892e-05	0	0	4.17397111611988e-05	1.3613221160391e-05	0	0	0	0	0
315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.97496284326341e-06	0	0	0	1.49575206413785e-05	0	0	0	0	0	0	0	0
316	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63489520321747e-05	0	0	0	0	0	0	0	0	0	9.97496284326341e-06	0	0	0	0	0	2.08698555805994e-05	0	0	0	0	0	4.76811087447153e-05
317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.97496284326341e-06	0	0	0	0	0	0	0	0	0	0	0	0
318	1.57883103350279e-05	0	0	0	0	0	0	0	0	0	3.76251034690345e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
320	1.57883103350279e-05	0	0	0	0	0	0	0	0	1.74929153692754e-05	1.88125517345173e-05	0	1.46987491364485e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89350905097326e-05	0	0	0
321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3613221160391e-05	0	0	0	0	0
323	0	0	2.0645800644149e-05	0	0	0	0	0	0	1.74929153692754e-05	0	0	0	0	3.46464331497072e-05	0	0	0	1.58390749980201e-05	0	5.31500248033449e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41304808602637e-05	0	1.58390749980201e-05	0	0	0	1.27516864105278e-05	9.97496284326341e-06	0	0	0	0	0	0	0	1.68355836896865e-05	0	0	0	0
326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79375414805647e-05	0	0	0	0	0	0	0
328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.97496284326341e-06	0	0	0	0	0	0	0	0	0	0	0	0
330	0	0	0	0	0	1.95000195000195e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27516864105278e-05	9.97496284326341e-06	0	0	0	0	0	0	0	0	0	7.88674632280453e-05	0	0
332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92823123348952e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	1.57883103350279e-05	0	0	0	0	0	0	0	0	5.24787461078263e-05	1.88125517345173e-05	1.44214822399446e-05	0	1.63489520321747e-05	0	0	1.41304808602637e-05	3.15347986503106e-05	3.16781499960402e-05	0	0	1.79765585676278e-05	0	9.97496284326341e-06	0	0	0	0	3.58750829611293e-05	4.17397111611988e-05	1.3613221160391e-05	3.3671167379373e-05	1.89350905097326e-05	0	3.53913397391658e-05	0
337	0	1.86299532388174e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30963762326964e-05	0	0	0	0	0	0	0	0	1.58937029149051e-05
338	1.57883103350279e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.63489520321747e-05	0	5.78469370046856e-05	0	0	3.16781499960402e-05	0	0	1.79765585676278e-05	0	0	0	0	0	0	3.58750829611293e-05	0	0	0	0	0	0	0
340	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26979040643495e-05	0	0	0	0	0	0	1.77166749344483e-05	0	0	0	0	4.3021855102392e-05	0	0	0	0	0	0	0	0	0	0
341	0	0	0	0	0	0	0	0	0	0	0	1.44214822399446e-05	0	0	0	0	0	0	0	0	0	0	0	9.97496284326341e-06	0	0	0	0	0	0	0	0	0	0	0	0
342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77166749344483e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49575206413785e-05	0	0	0	0	0	0	0	0
345	0	1.86299532388174e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79375414805647e-05	0	1.3613221160391e-05	0	0	0	0	0
346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49430428401705e-05	0	0	0	0	0	0	0	0	0	0	0
348	4.73649310050838e-05	0	0.000103229003220745	0	1.86483664031031e-05	0	3.5785857429144e-05	0	0	3.49858307385509e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00011476517769475	3.98998513730536e-05	0	0	0	1.49575206413785e-05	0	0	0	0	3.78701810194653e-05	3.94337316140226e-05	0	0
349	0	0	2.0645800644149e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16476809467235e-05	0	0	0	0	0	0	0	0	0	0	0
350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58390749980201e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9915041282757e-05	0	0	0	0	0	0	0	0
352	0	0	2.0645800644149e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353	0	0	0	0	0	0	0	0	0	0	0	0	1.46987491364485e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	4.73649310050838e-05	0	0	9.74611373714731e-05	7.45934656124124e-05	3.9000039000039e-05	0	2.66887293495957e-05	4.42882872243054e-05	0	1.88125517345173e-05	1.44214822399446e-05	0	9.80937121930484e-05	3.46464331497072e-05	7.71292493395808e-05	0	6.30695973006212e-05	4.75172249940603e-05	2.83270069684437e-05	3.54333498688966e-05	3.59531171352556e-05	1.27516864105278e-05	9.97496284326341e-06	0	0	0	2.9915041282757e-05	7.17501659222587e-05	0	0	5.05067510690596e-05	9.46754525486632e-05	0	3.53913397391658e-05	3.17874058298102e-05
356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41304808602637e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
